node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1979,private,mayo_clinic,tier1_hospital,1044
1,local,HIPAA_compliant,oncology,1953,mixed,johns_hopkins,tier2_hospital,404
2,international,SOC2,cardiology,2007,public,stanford_med,research_center,1766
3,regional,ISO27001,neurology,1958,public,mass_general,mobile_unit,4830
4,local,SOC2,pathology,1956,private,ucla_health,edge_device,3970
5,regional,HIPAA_compliant,radiology,1988,research_grant,mayo_clinic,tier1_hospital,1436
6,regional,FedRAMP,oncology,1984,mixed,johns_hopkins,tier2_hospital,3630
7,local,HIPAA_compliant,cardiology,2012,research_grant,stanford_med,research_center,2864
8,regional,FedRAMP,neurology,2003,research_grant,mass_general,mobile_unit,1434
9,local,SOC2,pathology,1957,mixed,ucla_health,edge_device,4268
