node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,8,128,tier1_hospital,0.962,standard,20000
1,clinic_001,1000,tier_2,16,GDPR,8,64,tier2_hospital,0.978,critical,10000
2,research_center_002,10000,tier_3,128,GDPR,32,256,research_center,0.981,high,50000
3,mobile_unit_003,100,tier_1,4,GDPR,2,64,mobile_unit,0.757,high,1000
4,edge_device_004,500,tier_2,8,HIPAA,1,8,edge_device,0.703,critical,1000
5,hospital_005,10000,tier_1,64,HIPAA,8,256,tier1_hospital,0.98,critical,10000
6,clinic_006,5000,tier_2,16,HIPAA,2,64,tier2_hospital,0.965,standard,20000
7,research_center_007,10000,tier_3,256,PIPEDA,32,512,research_center,0.993,critical,20000
8,mobile_unit_008,500,tier_1,8,local,2,64,mobile_unit,0.865,high,1000
9,edge_device_009,100,tier_2,2,HIPAA,1,16,edge_device,0.729,standard,1000
10,hospital_010,10000,tier_1,64,PIPEDA,16,128,tier1_hospital,0.967,high,20000
11,clinic_011,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.919,critical,20000
12,research_center_012,5000,tier_3,128,PIPEDA,32,1024,research_center,0.981,standard,100000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.888,standard,2000
14,edge_device_014,500,tier_2,4,PIPEDA,1,8,edge_device,0.809,standard,2000
