node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1954,public,mayo_clinic,tier1_hospital,573
1,international,ISO27001,oncology,1961,private,johns_hopkins,tier2_hospital,2812
2,national,FedRAMP,cardiology,2011,public,stanford_med,research_center,500
3,national,HIPAA_compliant,neurology,1962,public,mass_general,mobile_unit,4263
4,regional,FedRAMP,pathology,1989,research_grant,ucla_health,edge_device,4450
5,regional,SOC2,radiology,1984,public,mayo_clinic,tier1_hospital,4823
6,regional,SOC2,oncology,1964,research_grant,johns_hopkins,tier2_hospital,2499
7,regional,SOC2,cardiology,2002,mixed,stanford_med,research_center,3413
8,international,SOC2,neurology,2002,private,mass_general,mobile_unit,4247
9,international,HIPAA_compliant,pathology,2002,research_grant,ucla_health,edge_device,208
