node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1973,public,mayo_clinic,tier1_hospital,4898
1,local,SOC2,oncology,1974,research_grant,johns_hopkins,tier2_hospital,1036
2,local,ISO27001,cardiology,2003,public,stanford_med,research_center,4225
3,national,HIPAA_compliant,neurology,1987,research_grant,mass_general,mobile_unit,4783
4,local,FedRAMP,pathology,1976,private,ucla_health,edge_device,1405
5,regional,ISO27001,radiology,1957,private,mayo_clinic,tier1_hospital,3928
6,national,SOC2,oncology,1982,research_grant,johns_hopkins,tier2_hospital,2764
7,national,FedRAMP,cardiology,1959,public,stanford_med,research_center,1575
8,national,ISO27001,neurology,2008,research_grant,mass_general,mobile_unit,4161
9,regional,SOC2,pathology,2007,mixed,ucla_health,edge_device,942
