node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,4,512,tier1_hospital,0.972,standard,50000
1,clinic_001,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.902,critical,20000
2,research_center_002,5000,tier_3,64,HIPAA,16,1024,research_center,0.998,critical,100000
3,mobile_unit_003,500,tier_1,4,PIPEDA,1,16,mobile_unit,0.815,standard,5000
4,edge_device_004,500,tier_2,2,HIPAA,1,8,edge_device,0.705,critical,1000
5,hospital_005,5000,tier_1,64,GDPR,8,512,tier1_hospital,0.976,critical,50000
6,clinic_006,5000,tier_2,64,GDPR,4,64,tier2_hospital,0.953,high,10000
7,research_center_007,20000,tier_3,128,GDPR,16,512,research_center,0.989,high,50000
8,mobile_unit_008,500,tier_1,8,GDPR,2,64,mobile_unit,0.783,standard,1000
9,edge_device_009,100,tier_2,4,HIPAA,0,16,edge_device,0.731,critical,1000
10,hospital_010,10000,tier_1,32,HIPAA,16,128,tier1_hospital,0.968,standard,10000
11,clinic_011,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.919,high,20000
12,research_center_012,20000,tier_3,256,HIPAA,32,256,research_center,0.999,standard,20000
13,mobile_unit_013,1000,tier_1,8,PIPEDA,2,16,mobile_unit,0.83,standard,5000
14,edge_device_014,50,tier_2,2,PIPEDA,1,16,edge_device,0.763,standard,500
