node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1957,mixed,mayo_clinic,tier1_hospital,1541
1,national,ISO27001,oncology,2013,public,johns_hopkins,tier2_hospital,3611
2,national,ISO27001,cardiology,2001,public,stanford_med,research_center,384
3,local,ISO27001,neurology,1953,public,mass_general,mobile_unit,1382
4,international,HIPAA_compliant,pathology,1984,mixed,ucla_health,edge_device,1898
5,national,SOC2,radiology,2006,mixed,mayo_clinic,tier1_hospital,2581
6,regional,HIPAA_compliant,oncology,2001,public,johns_hopkins,tier2_hospital,219
7,national,FedRAMP,cardiology,1989,research_grant,stanford_med,research_center,2762
8,international,HIPAA_compliant,neurology,1997,mixed,mass_general,mobile_unit,4702
9,national,HIPAA_compliant,pathology,1990,research_grant,ucla_health,edge_device,1791
10,regional,HIPAA_compliant,radiology,2014,mixed,mayo_clinic,tier1_hospital,2829
11,regional,ISO27001,oncology,2008,mixed,johns_hopkins,tier2_hospital,2463
12,international,SOC2,cardiology,2009,private,stanford_med,research_center,2788
13,national,SOC2,neurology,1994,public,mass_general,mobile_unit,4265
14,national,HIPAA_compliant,pathology,2011,public,ucla_health,edge_device,1967
