node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.996,critical,10000
1,clinic_001,1000,tier_2,16,GDPR,2,64,tier2_hospital,0.938,standard,20000
2,research_center_002,5000,tier_3,128,GDPR,8,1024,research_center,0.995,standard,50000
3,mobile_unit_003,100,tier_1,8,HIPAA,1,32,mobile_unit,0.878,standard,2000
4,edge_device_004,50,tier_2,2,PIPEDA,0,16,edge_device,0.863,high,500
5,hospital_005,5000,tier_1,32,local,16,128,tier1_hospital,0.958,critical,50000
6,clinic_006,1000,tier_2,16,local,8,64,tier2_hospital,0.939,standard,5000
7,research_center_007,10000,tier_3,256,HIPAA,16,512,research_center,0.982,standard,20000
8,mobile_unit_008,100,tier_1,4,GDPR,1,64,mobile_unit,0.78,critical,5000
9,edge_device_009,50,tier_2,8,HIPAA,0,8,edge_device,0.897,standard,2000
