timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753371206.2856727,1,5,"[4, 0, 3]",3,0.6,0.6,"{4: 1.0, 0: 1.0, 3: 1.0}",,,
1753371234.5618336,2,5,"[0, 2, 3]",3,0.6,0.6,"{0: 1.0, 2: 1.0, 3: 1.0}",,,
1753371257.082834,3,5,"[1, 2, 4]",3,0.6,0.6,"{1: 1.0, 2: 1.0, 4: 1.0}",,,
1753371284.379765,4,5,"[3, 1, 0]",3,0.6,0.6,"{3: 1.0, 1: 1.0, 0: 1.0}",,,
1753371292.660825,5,5,"[2, 0, 1]",3,0.6,0.6,"{2: 1.0, 0: 1.0, 1: 1.0}",,,
1753371300.5981572,6,5,"[2, 0, 4]",3,0.6,0.6,"{2: 1.0, 0: 1.0, 4: 1.0}",,,
1753371308.214955,7,5,"[3, 4, 0]",3,0.6,0.6,"{3: 1.0, 4: 1.0, 0: 1.0}",,,
1753371316.2980945,8,5,"[2, 1, 3]",3,0.6,0.6,"{2: 1.0, 1: 1.0, 3: 1.0}",,,
1753371324.5385568,9,5,"[3, 4, 0]",3,0.6,0.6,"{3: 1.0, 4: 1.0, 0: 1.0}",,,
1753371332.5334432,10,5,"[0, 1, 3]",3,0.6,0.6,"{0: 1.0, 1: 1.0, 3: 1.0}",,,
