node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.044181,-92.498871,north_america,America/Chicago
1,Baltimore,USA,39.320151,-76.616908,europe,America/New_York
2,Palo Alto,USA,37.489616,-122.185701,asia_pacific,America/Los_Angeles
3,Boston,USA,42.349556,-71.045487,south_america,America/New_York
4,Los Angeles,USA,34.04659,-118.200563,africa,America/Los_Angeles
5,London,UK,51.485856,-0.125599,north_america,Europe/London
6,Paris,France,48.870808,2.324658,europe,Europe/Paris
7,Tokyo,Japan,35.634272,139.642523,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.332156,103.782765,south_america,Asia/Singapore
9,Sydney,Australia,-33.833056,151.167198,africa,Australia/Sydney
