node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1966,private,mayo_clinic,tier1_hospital,2279
1,national,HIPAA_compliant,oncology,1997,public,johns_hopkins,tier2_hospital,3909
2,local,FedRAMP,cardiology,1995,mixed,stanford_med,research_center,2296
3,national,SOC2,neurology,1959,mixed,mass_general,mobile_unit,4494
4,local,SOC2,pathology,1989,public,ucla_health,edge_device,4265
5,local,FedRAMP,radiology,1958,private,mayo_clinic,tier1_hospital,71
6,regional,SOC2,oncology,1965,mixed,johns_hopkins,tier2_hospital,404
7,national,HIPAA_compliant,cardiology,2007,private,stanford_med,research_center,4947
8,regional,HIPAA_compliant,neurology,2004,research_grant,mass_general,mobile_unit,1658
9,international,ISO27001,pathology,2001,public,ucla_health,edge_device,1545
