edge,weight
0-1,4843.65
0-2,5903.22
0-3,1734.81
0-4,464.81
0-5,2107.35
0-6,567.75
0-7,96.53
0-8,115.73
0-9,1034.31
1-2,4555.65
1-3,1712.06
1-4,101.98
1-5,2000.04
1-6,851.3
1-7,400.68
1-8,1698.67
1-9,112.22
2-3,1679.59
2-4,2193.52
2-5,518.18
2-6,88.36
2-7,2094.57
2-8,1074.95
2-9,4649.52
3-4,5251.98
3-5,825.74
3-6,5901.4
3-7,2219.66
3-8,5623.43
3-9,5150.85
4-5,574.38
4-6,1750.41
4-7,5487.19
4-8,814.14
4-9,1615.63
5-6,1110.16
5-7,107.34
5-8,4011.93
5-9,1033.03
6-7,1901.97
6-8,491.41
6-9,487.07
7-8,803.92
7-9,99.24
8-9,4812.88
