node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1979,public,mayo_clinic,tier1_hospital,1051
1,regional,FedRAMP,oncology,1966,research_grant,johns_hopkins,tier2_hospital,272
2,local,FedRAMP,cardiology,1976,public,stanford_med,research_center,1157
3,regional,FedRAMP,neurology,1990,research_grant,mass_general,mobile_unit,3173
4,local,HIPAA_compliant,pathology,1964,research_grant,ucla_health,edge_device,4813
5,local,FedRAMP,radiology,1970,public,mayo_clinic,tier1_hospital,4152
6,regional,SOC2,oncology,1967,research_grant,johns_hopkins,tier2_hospital,4037
7,international,HIPAA_compliant,cardiology,1968,public,stanford_med,research_center,2713
8,international,FedRAMP,neurology,1986,research_grant,mass_general,mobile_unit,2973
9,national,FedRAMP,pathology,1988,mixed,ucla_health,edge_device,3911
10,regional,HIPAA_compliant,radiology,1979,mixed,mayo_clinic,tier1_hospital,146
11,international,SOC2,oncology,1983,mixed,johns_hopkins,tier2_hospital,2348
12,regional,FedRAMP,cardiology,2020,research_grant,stanford_med,research_center,1486
13,national,FedRAMP,neurology,2012,public,mass_general,mobile_unit,211
14,local,ISO27001,pathology,2017,research_grant,ucla_health,edge_device,2708
