node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,GDPR,8,256,tier1_hospital,0.95,standard,20000
1,clinic_001,1000,tier_2,32,GDPR,4,128,tier2_hospital,0.94,high,20000
2,research_center_002,10000,tier_3,64,HIPAA,32,256,research_center,0.994,high,50000
3,mobile_unit_003,500,tier_1,4,HIPAA,1,64,mobile_unit,0.838,critical,1000
4,edge_device_004,500,tier_2,4,local,0,16,edge_device,0.802,high,2000
5,hospital_005,2000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.953,critical,20000
6,clinic_006,2000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.961,standard,20000
7,research_center_007,10000,tier_3,256,local,8,1024,research_center,0.992,critical,100000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,32,mobile_unit,0.801,critical,5000
9,edge_device_009,50,tier_2,4,HIPAA,1,16,edge_device,0.893,critical,2000
