timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753379388.6988204,1,5,[2],1,0.2,0.2,{2: 1.0},,,
1753379416.3482208,2,5,[0],1,0.2,0.2,{0: 1.0},,,
1753379448.624786,3,5,[1],1,0.2,0.2,{1: 1.0},,,
1753379481.5453997,4,5,[1],1,0.2,0.2,{1: 1.0},,,
1753379490.7460046,5,5,[4],1,0.2,0.2,{4: 1.0},,,
1753379522.961795,6,5,[4],1,0.2,0.2,{4: 1.0},,,
1753379531.7806277,7,5,[4],1,0.2,0.2,{4: 1.0},,,
1753379540.2648878,8,5,[4],1,0.2,0.2,{4: 1.0},,,
1753379548.952295,9,5,[1],1,0.2,0.2,{1: 1.0},,,
1753379557.7717323,10,5,[2],1,0.2,0.2,{2: 1.0},,,
