accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,6320.0,,,,,,,,NetworkStructureEvent,,,0.5,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753379384.6381977,ring,,,,,262,,5,,50,1128,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753379384.6383939,ring,,,,,,,,,,,
0.0932,,,,,,,,,,,,,EvaluationEvent,2.336325020980835,"{'loss': 2.336325020980835, 'accuracy': 0.0932}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753379388.6984563,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753379388.6986568,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,{2: 1.0},,SamplingEvent,,,,,,,,,1,,,,,,,,,,1,[2],,,,,resource_sampling,,,,,,1753379388.6988204,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,26.11428475379944,1753379414.8130136,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.246518611907959, 'mean': -0.0008300603949464858, 'std': 0.11044568568468094}}",,,,1,,,,,0,parameter_transfer,,"4,1",,,,1753379414.8957186,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.246518611907959, 'mean': -0.0008300603949464858, 'std': 0.11044568568468094}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753379414.8957918,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.2559256553649902, 'mean': -0.0009860211284831166, 'std': 0.11076445132493973}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753379414.8958466,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.246518611907959, 'mean': -0.0008300603949464858, 'std': 0.11044568568468094}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753379414.8958795,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.246518611907959, 'mean': -0.0008300603949464858, 'std': 0.11044568568468094}}",,,,1,,,,,4,parameter_transfer,,"3,0",,,,1753379414.8959584,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,4,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753379414.8959963,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753379414.8960173,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753379414.8960304,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753379414.896047,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,0",,,1,,,,,,aggregation,GossipAvg,,,,,1753379414.8960583,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,3.5065157358549093,,,,,1,,,,,,model_update,,,,,,1753379415.1588652,,,,,,,,,,,,"0,1,2,3,4"
0.0932,,,,,,,,,,,,,EvaluationEvent,2.3363250343322752,"{'loss': 2.3363250343322752, 'accuracy': 0.0932}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753379416.0099623,,,,,,,,,,,,
,,,,,,,,80.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.0034124933815193963,27.311408281326294,1,,1,,,,resource_resource_summary,,,,27.311408281326294,,1753379416.0100338,,,5,26127760,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753379416.3480341,,,,,,,,,3,,,
,,0.2,,,,,0.2,,,,{0: 1.0},,SamplingEvent,,,,,,,,,1,,,,,,,,,,2,[0],,,,,resource_sampling,,,,,,1753379416.3482208,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,30.846089363098145,1753379447.1942198,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.292626142501831, 'mean': -0.0018719437066465616, 'std': 0.11200177669525146}}",,,,2,,,,,0,parameter_transfer,,"4,1",,,,1753379447.275086,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.244107484817505, 'mean': -0.0008696378208696842, 'std': 0.11036335676908493}}",,,,2,,,,,1,parameter_transfer,,"0,2",,,,1753379447.2751524,,,,,,,,,,,,
