node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1993,mixed,mayo_clinic,tier1_hospital,1311
1,regional,HIPAA_compliant,oncology,1985,research_grant,johns_hopkins,tier2_hospital,2314
2,international,FedRAMP,cardiology,1965,mixed,stanford_med,research_center,1335
3,national,ISO27001,neurology,1959,mixed,mass_general,mobile_unit,1163
4,local,FedRAMP,pathology,1956,research_grant,ucla_health,edge_device,4113
5,local,FedRAMP,radiology,2004,mixed,mayo_clinic,tier1_hospital,2126
6,local,FedRAMP,oncology,1970,mixed,johns_hopkins,tier2_hospital,1832
7,regional,FedRAMP,cardiology,1971,mixed,stanford_med,research_center,3233
8,international,HIPAA_compliant,neurology,2015,research_grant,mass_general,mobile_unit,4868
9,regional,FedRAMP,pathology,1968,public,ucla_health,edge_device,3489
