node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.984,critical,50000
1,clinic_001,1000,tier_2,32,GDPR,8,128,tier2_hospital,0.979,critical,10000
2,research_center_002,5000,tier_3,128,GDPR,16,1024,research_center,0.986,critical,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.84,standard,5000
4,edge_device_004,500,tier_2,8,PIPEDA,1,32,edge_device,0.857,standard,500
5,hospital_005,5000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.977,critical,10000
6,clinic_006,5000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.954,critical,20000
7,research_center_007,5000,tier_3,64,local,32,256,research_center,0.995,high,100000
8,mobile_unit_008,500,tier_1,8,local,1,32,mobile_unit,0.87,critical,2000
9,edge_device_009,100,tier_2,2,PIPEDA,0,8,edge_device,0.827,standard,2000
