node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,8,256,tier1_hospital,0.96,critical,10000
1,clinic_001,5000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.976,standard,10000
2,research_center_002,10000,tier_3,256,HIPAA,16,512,research_center,0.992,critical,20000
3,mobile_unit_003,1000,tier_1,8,HIPAA,1,64,mobile_unit,0.9,high,5000
4,edge_device_004,500,tier_2,2,local,0,8,edge_device,0.757,critical,2000
5,hospital_005,10000,tier_1,32,local,8,128,tier1_hospital,0.971,critical,50000
6,clinic_006,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.968,critical,10000
7,research_center_007,20000,tier_3,64,HIPAA,32,1024,research_center,0.998,standard,50000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,32,mobile_unit,0.795,high,5000
9,edge_device_009,50,tier_2,4,PIPEDA,0,16,edge_device,0.862,standard,1000
10,hospital_010,5000,tier_1,128,HIPAA,16,512,tier1_hospital,0.972,high,20000
11,clinic_011,1000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.905,standard,20000
12,research_center_012,10000,tier_3,256,GDPR,16,1024,research_center,0.983,standard,100000
13,mobile_unit_013,1000,tier_1,4,PIPEDA,2,64,mobile_unit,0.854,critical,5000
14,edge_device_014,50,tier_2,8,PIPEDA,1,8,edge_device,0.877,standard,2000
15,hospital_015,5000,tier_1,64,HIPAA,4,512,tier1_hospital,0.956,high,20000
16,clinic_016,1000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.911,high,10000
17,research_center_017,10000,tier_3,64,PIPEDA,32,1024,research_center,0.998,standard,100000
18,mobile_unit_018,500,tier_1,4,PIPEDA,1,64,mobile_unit,0.817,standard,2000
19,edge_device_019,100,tier_2,2,PIPEDA,1,8,edge_device,0.721,high,500
20,hospital_020,5000,tier_1,128,PIPEDA,16,256,tier1_hospital,0.954,critical,50000
21,clinic_021,2000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.94,standard,20000
22,research_center_022,10000,tier_3,128,HIPAA,32,256,research_center,0.994,critical,100000
23,mobile_unit_023,500,tier_1,4,local,2,64,mobile_unit,0.767,standard,1000
24,edge_device_024,500,tier_2,4,PIPEDA,0,8,edge_device,0.776,high,500
25,hospital_025,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.954,standard,50000
26,clinic_026,2000,tier_2,16,local,8,128,tier2_hospital,0.978,standard,10000
27,research_center_027,10000,tier_3,128,PIPEDA,32,256,research_center,0.99,standard,20000
28,mobile_unit_028,1000,tier_1,4,GDPR,1,64,mobile_unit,0.859,high,2000
29,edge_device_029,100,tier_2,8,local,1,16,edge_device,0.709,standard,2000
