node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,16,128,tier1_hospital,0.978,standard,50000
1,clinic_001,5000,tier_2,32,PIPEDA,4,64,tier2_hospital,0.968,critical,5000
2,research_center_002,20000,tier_3,256,PIPEDA,16,512,research_center,0.983,standard,50000
3,mobile_unit_003,100,tier_1,16,HIPAA,2,16,mobile_unit,0.784,high,1000
4,edge_device_004,50,tier_2,8,PIPEDA,1,32,edge_device,0.763,critical,500
5,hospital_005,5000,tier_1,128,GDPR,4,128,tier1_hospital,0.978,high,50000
6,clinic_006,5000,tier_2,64,HIPAA,2,128,tier2_hospital,0.974,standard,5000
7,research_center_007,10000,tier_3,64,GDPR,8,512,research_center,0.989,standard,20000
8,mobile_unit_008,1000,tier_1,4,GDPR,1,32,mobile_unit,0.783,high,2000
9,edge_device_009,50,tier_2,8,local,1,16,edge_device,0.771,standard,500
