node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.975,critical,10000
1,clinic_001,2000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.946,high,20000
2,research_center_002,20000,tier_3,64,HIPAA,32,1024,research_center,0.999,critical,50000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,64,mobile_unit,0.756,standard,1000
4,edge_device_004,50,tier_2,2,local,1,32,edge_device,0.841,standard,2000
5,hospital_005,10000,tier_1,128,HIPAA,8,512,tier1_hospital,0.978,high,50000
6,clinic_006,2000,tier_2,16,GDPR,4,128,tier2_hospital,0.922,standard,20000
7,research_center_007,10000,tier_3,256,GDPR,16,512,research_center,0.987,standard,20000
8,mobile_unit_008,100,tier_1,4,PIPEDA,1,32,mobile_unit,0.789,high,1000
9,edge_device_009,50,tier_2,8,local,0,8,edge_device,0.825,critical,2000
