round_num,node_0,node_1,node_2,node_3,node_4
1,3.2754366397857666,3.2754366397857666,3.2754366397857666,3.2754366397857666,3.2668511867523193
2,3.27264404296875,3.271961212158203,3.284782648086548,3.2708933353424072,3.27010178565979
3,3.2722549438476562,3.278451442718506,3.272347927093506,3.271552324295044,3.271724224090576
4,3.307145595550537,3.2714176177978516,3.2714576721191406,3.2713656425476074,3.271381378173828
5,3.277353525161743,3.281061887741089,3.2730438709259033,3.273282527923584,3.273777961730957
6,3.2753260135650635,3.2749335765838623,3.274179458618164,3.2743396759033203,3.274787664413452
7,3.2744266986846924,3.275200366973877,3.2740824222564697,3.2740936279296875,3.27409291267395
8,3.2736573219299316,3.26570200920105,3.2737810611724854,3.2737503051757812,3.2736949920654297
9,3.279132127761841,3.270718812942505,3.2723591327667236,3.2721824645996094,3.271853446960449
10,3.2725672721862793,3.2718467712402344,3.272104501724243,3.2720799446105957,3.276784658432007
