node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.029215,-92.458575,north_america,America/Chicago
1,Baltimore,USA,39.27521,-76.611378,europe,America/New_York
2,Palo Alto,USA,37.472886,-122.173019,asia_pacific,America/Los_Angeles
3,Boston,USA,42.330435,-71.039555,south_america,America/New_York
4,Los Angeles,USA,34.036174,-118.234378,africa,America/Los_Angeles
5,London,UK,51.477935,-0.156379,north_america,Europe/London
6,Paris,France,48.87984,2.338967,europe,Europe/Paris
7,Tokyo,Japan,35.70118,139.612165,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.346403,103.850417,south_america,Asia/Singapore
9,Sydney,Australia,-33.87921,151.161813,africa,Australia/Sydney
10,Rochester,USA,44.071039,-92.486765,north_america,America/Chicago
11,Baltimore,USA,39.248146,-76.592768,europe,America/New_York
12,Palo Alto,USA,37.477227,-122.166319,asia_pacific,America/Los_Angeles
13,Boston,USA,42.406345,-71.06465,south_america,America/New_York
14,Los Angeles,USA,34.055119,-118.258297,africa,America/Los_Angeles
