node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,16,256,tier1_hospital,0.95,critical,50000
1,clinic_001,2000,tier_2,16,HIPAA,2,128,tier2_hospital,0.961,standard,5000
2,research_center_002,20000,tier_3,128,HIPAA,8,1024,research_center,0.981,high,50000
3,mobile_unit_003,500,tier_1,4,GDPR,2,64,mobile_unit,0.809,high,2000
4,edge_device_004,500,tier_2,2,PIPEDA,1,16,edge_device,0.762,critical,2000
5,hospital_005,2000,tier_1,64,GDPR,4,128,tier1_hospital,0.953,standard,20000
6,clinic_006,1000,tier_2,16,GDPR,4,128,tier2_hospital,0.924,critical,5000
7,research_center_007,5000,tier_3,128,PIPEDA,16,256,research_center,0.988,critical,100000
8,mobile_unit_008,1000,tier_1,8,HIPAA,2,64,mobile_unit,0.785,critical,5000
9,edge_device_009,500,tier_2,4,PIPEDA,0,32,edge_device,0.717,critical,500
10,hospital_010,2000,tier_1,128,PIPEDA,16,256,tier1_hospital,0.958,critical,50000
11,clinic_011,2000,tier_2,32,local,8,128,tier2_hospital,0.921,critical,5000
12,research_center_012,20000,tier_3,64,local,16,512,research_center,0.998,high,100000
13,mobile_unit_013,500,tier_1,16,HIPAA,1,32,mobile_unit,0.865,high,5000
14,edge_device_014,500,tier_2,8,PIPEDA,0,16,edge_device,0.717,high,2000
