node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,16,256,tier1_hospital,0.959,high,20000
1,clinic_001,1000,tier_2,64,HIPAA,4,128,tier2_hospital,0.935,high,10000
2,research_center_002,5000,tier_3,128,HIPAA,16,1024,research_center,0.995,standard,50000
3,mobile_unit_003,500,tier_1,8,PIPEDA,2,16,mobile_unit,0.885,critical,1000
4,edge_device_004,500,tier_2,4,local,0,16,edge_device,0.796,high,1000
5,hospital_005,2000,tier_1,64,local,16,256,tier1_hospital,0.996,high,10000
6,clinic_006,5000,tier_2,64,HIPAA,4,128,tier2_hospital,0.913,standard,10000
7,research_center_007,20000,tier_3,256,PIPEDA,32,1024,research_center,0.998,high,20000
8,mobile_unit_008,100,tier_1,4,HIPAA,1,32,mobile_unit,0.8,critical,2000
9,edge_device_009,50,tier_2,8,local,0,16,edge_device,0.878,standard,2000
10,hospital_010,10000,tier_1,128,GDPR,16,128,tier1_hospital,0.953,critical,20000
11,clinic_011,1000,tier_2,32,local,4,256,tier2_hospital,0.931,standard,5000
12,research_center_012,5000,tier_3,256,GDPR,16,1024,research_center,0.989,critical,20000
13,mobile_unit_013,100,tier_1,4,local,2,32,mobile_unit,0.795,critical,5000
14,edge_device_014,50,tier_2,2,GDPR,1,16,edge_device,0.742,standard,2000
