node_id,latitude,longitude
0,44.005936,-92.51365
1,39.31526,-76.635803
2,37.458424,-122.177237
3,42.310299,-71.107062
4,34.049804,-118.23456
5,51.465181,-0.119293
6,48.835451,2.321923
7,35.676876,139.635683
8,1.393779,103.790377
9,-33.887432,151.206282
10,44.037215,-92.514711
11,39.274265,-76.569626
12,37.463838,-122.157841
13,42.32166,-71.03642
14,34.004702,-118.275683
15,51.533401,-0.167737
16,48.840083,2.323132
17,35.699212,139.603264
18,1.37336,103.857677
19,-33.901134,151.222081
