activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749403681.975559,1
aggregation,,True,,,1,GossipAvg,1749403735.2843504,
aggregation,,False,,,1,GossipAvg,1749403735.2843568,
model_update,,,,2.974391621038234,1,,1749403736.3260574,
local_training,,,{},,2,,1749403736.8282812,1
aggregation,,True,,,2,GossipAvg,1749403779.9094038,
aggregation,,False,,,2,GossipAvg,1749403779.9094098,
model_update,,,,3.106859835461857,2,,1749403780.7546632,
local_training,,,{},,3,,1749403781.259569,1
aggregation,,True,,,3,GossipAvg,1749403821.9354556,
aggregation,,False,,,3,GossipAvg,1749403821.935464,
model_update,,,,3.108507659312302,3,,1749403822.769046,
