node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,16,256,tier1_hospital,0.966,critical,10000
1,clinic_001,1000,tier_2,64,GDPR,2,256,tier2_hospital,0.94,standard,5000
2,research_center_002,5000,tier_3,256,PIPEDA,16,256,research_center,0.996,standard,50000
3,mobile_unit_003,500,tier_1,16,local,2,32,mobile_unit,0.818,high,1000
4,edge_device_004,500,tier_2,4,PIPEDA,1,32,edge_device,0.874,critical,500
5,hospital_005,2000,tier_1,64,GDPR,8,256,tier1_hospital,0.988,critical,50000
6,clinic_006,5000,tier_2,32,GDPR,8,128,tier2_hospital,0.976,high,20000
7,research_center_007,20000,tier_3,256,HIPAA,16,512,research_center,0.998,standard,100000
8,mobile_unit_008,100,tier_1,4,HIPAA,1,32,mobile_unit,0.757,standard,1000
9,edge_device_009,500,tier_2,2,local,1,16,edge_device,0.7,high,1000
10,hospital_010,2000,tier_1,32,local,8,256,tier1_hospital,0.951,standard,10000
11,clinic_011,1000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.925,high,10000
12,research_center_012,10000,tier_3,128,GDPR,16,1024,research_center,0.988,high,50000
13,mobile_unit_013,100,tier_1,8,GDPR,2,64,mobile_unit,0.805,critical,1000
14,edge_device_014,50,tier_2,2,HIPAA,0,16,edge_device,0.789,standard,1000
15,hospital_015,5000,tier_1,64,local,4,256,tier1_hospital,0.996,critical,20000
16,clinic_016,2000,tier_2,64,HIPAA,4,256,tier2_hospital,0.913,critical,20000
17,research_center_017,10000,tier_3,64,PIPEDA,16,1024,research_center,0.985,standard,100000
18,mobile_unit_018,1000,tier_1,4,PIPEDA,1,16,mobile_unit,0.854,standard,2000
19,edge_device_019,50,tier_2,4,GDPR,0,16,edge_device,0.734,critical,2000
20,hospital_020,2000,tier_1,128,local,8,128,tier1_hospital,0.953,high,20000
21,clinic_021,2000,tier_2,64,local,2,64,tier2_hospital,0.966,critical,20000
22,research_center_022,10000,tier_3,64,local,32,1024,research_center,0.987,critical,50000
23,mobile_unit_023,100,tier_1,4,GDPR,1,64,mobile_unit,0.792,standard,2000
24,edge_device_024,500,tier_2,2,local,0,8,edge_device,0.7,high,2000
25,hospital_025,2000,tier_1,64,local,8,128,tier1_hospital,0.968,standard,20000
26,clinic_026,1000,tier_2,16,local,8,128,tier2_hospital,0.921,critical,5000
27,research_center_027,10000,tier_3,64,local,32,256,research_center,0.986,high,100000
28,mobile_unit_028,500,tier_1,8,PIPEDA,1,64,mobile_unit,0.849,high,1000
29,edge_device_029,50,tier_2,4,HIPAA,1,8,edge_device,0.703,critical,1000
