timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753383178.1796129,1,10,"[3, 7, 6, 0]",4,0.4,0.4,"{3: 1.0, 7: 1.0, 6: 1.0, 0: 1.0}",,,
1753383205.0441287,2,10,"[1, 0, 6, 5]",4,0.4,0.4,"{1: 1.0, 0: 1.0, 6: 1.0, 5: 1.0}",,,
1753383230.3431833,3,10,"[5, 3, 9, 4]",4,0.4,0.4,"{5: 1.0, 3: 1.0, 9: 1.0, 4: 1.0}",,,
1753383255.7688608,4,10,"[5, 0, 6, 2]",4,0.4,0.4,"{5: 1.0, 0: 1.0, 6: 1.0, 2: 1.0}",,,
1753383276.1625621,5,10,"[5, 3, 6, 4]",4,0.4,0.4,"{5: 1.0, 3: 1.0, 6: 1.0, 4: 1.0}",,,
1753383283.4455585,6,10,"[8, 1, 6, 4]",4,0.4,0.4,"{8: 1.0, 1: 1.0, 6: 1.0, 4: 1.0}",,,
1753383311.5921595,7,10,"[1, 6, 5, 9]",4,0.4,0.4,"{1: 1.0, 6: 1.0, 5: 1.0, 9: 1.0}",,,
1753383317.4429133,8,10,"[8, 6, 2, 5]",4,0.4,0.4,"{8: 1.0, 6: 1.0, 2: 1.0, 5: 1.0}",,,
1753383324.826212,9,10,"[3, 8, 0, 9]",4,0.4,0.4,"{3: 1.0, 8: 1.0, 0: 1.0, 9: 1.0}",,,
1753383332.225408,10,10,"[0, 4, 2, 8]",4,0.4,0.4,"{0: 1.0, 4: 1.0, 2: 1.0, 8: 1.0}",,,
