param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,1,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,2,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,3,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,4,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,5,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,6,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,7,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,8,1749449694.2998648,parameter_transfer
"{'norm': 3.3495078086853027, 'mean': 0.0020396867766976357, 'std': 0.11393430829048157}",1,0,9,1749449694.2998648,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,0,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,2,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,3,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,4,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,5,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,6,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,7,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,8,1749449694.2999322,parameter_transfer
"{'norm': 3.3488221168518066, 'mean': 0.0020218549761921167, 'std': 0.11391130834817886}",1,1,9,1749449694.2999322,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,0,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,1,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,3,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,4,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,5,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,6,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,7,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,8,1749449694.2999701,parameter_transfer
"{'norm': 3.3491477966308594, 'mean': 0.002013314515352249, 'std': 0.11392252147197723}",1,2,9,1749449694.2999701,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,0,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,1,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,2,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,4,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,5,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,6,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,7,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,8,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,3,9,1749449694.3000047,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,4,0,1749449694.300036,parameter_transfer
"{'norm': 3.349562883377075, 'mean': 0.002024766756221652, 'std': 0.11393645405769348}",1,4,1,1749449694.300036,parameter_transfer
