node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.980933,-92.455806,north_america,America/Chicago
1,Baltimore,USA,39.297599,-76.607782,europe,America/New_York
2,Palo Alto,USA,37.437104,-122.101889,asia_pacific,America/Los_Angeles
3,Boston,USA,42.339885,-71.049351,south_america,America/New_York
4,Los Angeles,USA,34.098382,-118.239036,africa,America/Los_Angeles
5,London,UK,51.481092,-0.173301,north_america,Europe/London
6,Paris,France,48.832344,2.310085,europe,Europe/Paris
7,Tokyo,Japan,35.721505,139.665147,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.395101,103.844858,south_america,Asia/Singapore
9,Sydney,Australia,-33.883552,151.257344,africa,Australia/Sydney
