node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,HIPAA_compliant,radiology,1952,public,mayo_clinic,tier1_hospital,1895
1,international,HIPAA_compliant,oncology,1986,private,johns_hopkins,tier2_hospital,4098
2,international,ISO27001,cardiology,1969,public,stanford_med,research_center,2331
3,international,FedRAMP,neurology,1997,research_grant,mass_general,mobile_unit,2366
4,international,FedRAMP,pathology,1998,public,ucla_health,edge_device,3023
5,national,FedRAMP,radiology,2016,mixed,mayo_clinic,tier1_hospital,537
6,international,HIPAA_compliant,oncology,1959,private,johns_hopkins,tier2_hospital,408
7,international,ISO27001,cardiology,1975,research_grant,stanford_med,research_center,1739
8,regional,FedRAMP,neurology,1951,public,mass_general,mobile_unit,926
9,national,SOC2,pathology,1955,public,ucla_health,edge_device,4143
10,local,SOC2,radiology,1952,mixed,mayo_clinic,tier1_hospital,3381
11,international,HIPAA_compliant,oncology,2005,mixed,johns_hopkins,tier2_hospital,2380
12,national,ISO27001,cardiology,1987,private,stanford_med,research_center,2282
13,local,ISO27001,neurology,1957,research_grant,mass_general,mobile_unit,1742
14,regional,FedRAMP,pathology,2020,public,ucla_health,edge_device,1750
