node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,256,tier1_hospital,0.978,high,50000
1,clinic_001,2000,tier_2,16,HIPAA,8,256,tier2_hospital,0.948,critical,20000
2,research_center_002,5000,tier_3,256,HIPAA,32,1024,research_center,0.996,high,100000
3,mobile_unit_003,1000,tier_1,8,HIPAA,2,32,mobile_unit,0.9,high,5000
4,edge_device_004,100,tier_2,8,HIPAA,0,16,edge_device,0.77,high,2000
5,hospital_005,2000,tier_1,128,HIPAA,8,512,tier1_hospital,0.979,standard,20000
6,clinic_006,2000,tier_2,32,local,4,256,tier2_hospital,0.974,critical,10000
7,research_center_007,20000,tier_3,256,GDPR,32,256,research_center,0.99,standard,20000
8,mobile_unit_008,1000,tier_1,8,GDPR,2,16,mobile_unit,0.784,high,5000
9,edge_device_009,50,tier_2,8,HIPAA,0,16,edge_device,0.82,standard,2000
10,hospital_010,5000,tier_1,64,GDPR,8,512,tier1_hospital,0.985,high,20000
11,clinic_011,2000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.951,high,20000
12,research_center_012,20000,tier_3,256,PIPEDA,32,256,research_center,0.982,critical,100000
13,mobile_unit_013,100,tier_1,4,local,1,32,mobile_unit,0.898,critical,1000
14,edge_device_014,500,tier_2,2,HIPAA,1,8,edge_device,0.785,high,1000
15,hospital_015,5000,tier_1,32,GDPR,8,256,tier1_hospital,0.973,standard,50000
16,clinic_016,5000,tier_2,64,local,2,64,tier2_hospital,0.952,high,10000
17,research_center_017,20000,tier_3,128,HIPAA,16,256,research_center,0.992,high,100000
18,mobile_unit_018,100,tier_1,4,local,1,16,mobile_unit,0.765,critical,1000
19,edge_device_019,500,tier_2,2,GDPR,0,16,edge_device,0.714,high,500
20,hospital_020,2000,tier_1,32,local,16,256,tier1_hospital,0.989,standard,20000
21,clinic_021,2000,tier_2,32,HIPAA,8,256,tier2_hospital,0.925,critical,5000
22,research_center_022,5000,tier_3,128,GDPR,32,512,research_center,0.995,high,50000
23,mobile_unit_023,1000,tier_1,8,local,2,16,mobile_unit,0.874,high,2000
24,edge_device_024,500,tier_2,4,local,0,8,edge_device,0.727,critical,500
25,hospital_025,5000,tier_1,32,HIPAA,8,256,tier1_hospital,0.999,critical,20000
26,clinic_026,5000,tier_2,16,GDPR,2,128,tier2_hospital,0.905,critical,10000
27,research_center_027,5000,tier_3,128,PIPEDA,8,256,research_center,0.99,critical,50000
28,mobile_unit_028,1000,tier_1,4,GDPR,1,16,mobile_unit,0.821,critical,5000
29,edge_device_029,50,tier_2,4,HIPAA,1,32,edge_device,0.813,standard,1000
