node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,local,4,512,tier1_hospital,0.977,high,50000
1,clinic_001,2000,tier_2,32,local,2,128,tier2_hospital,0.967,high,10000
2,research_center_002,10000,tier_3,128,HIPAA,8,256,research_center,0.995,high,50000
3,mobile_unit_003,100,tier_1,4,local,2,64,mobile_unit,0.771,critical,2000
4,edge_device_004,500,tier_2,8,local,0,16,edge_device,0.733,high,1000
5,hospital_005,10000,tier_1,128,GDPR,16,512,tier1_hospital,0.969,standard,20000
6,clinic_006,2000,tier_2,16,GDPR,2,128,tier2_hospital,0.948,standard,10000
7,research_center_007,20000,tier_3,256,GDPR,32,1024,research_center,0.991,high,20000
8,mobile_unit_008,100,tier_1,4,GDPR,2,64,mobile_unit,0.888,high,2000
9,edge_device_009,100,tier_2,2,HIPAA,1,8,edge_device,0.764,standard,2000
10,hospital_010,10000,tier_1,128,local,8,512,tier1_hospital,0.961,standard,20000
11,clinic_011,1000,tier_2,16,GDPR,2,64,tier2_hospital,0.941,critical,5000
12,research_center_012,5000,tier_3,64,local,16,256,research_center,0.982,standard,20000
13,mobile_unit_013,500,tier_1,16,local,1,64,mobile_unit,0.87,critical,1000
14,edge_device_014,50,tier_2,4,local,0,16,edge_device,0.842,standard,2000
