node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.980273,-92.435476,north_america,America/Chicago
1,Baltimore,USA,39.324694,-76.658444,europe,America/New_York
2,Palo Alto,USA,37.446684,-122.102942,asia_pacific,America/Los_Angeles
3,Boston,USA,42.396863,-71.093285,south_america,America/New_York
4,Los Angeles,USA,34.024452,-118.255334,africa,America/Los_Angeles
5,London,UK,51.534244,-0.08564,north_america,Europe/London
6,Paris,France,48.821312,2.398072,europe,Europe/Paris
7,Tokyo,Japan,35.665128,139.661444,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.397789,103.781841,south_america,Asia/Singapore
9,Sydney,Australia,-33.821675,151.169827,africa,Australia/Sydney
