node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1980,research_grant,mayo_clinic,tier1_hospital,2407
1,regional,HIPAA_compliant,oncology,1971,research_grant,johns_hopkins,tier2_hospital,3657
2,local,FedRAMP,cardiology,1963,private,stanford_med,research_center,2861
3,international,HIPAA_compliant,neurology,1988,mixed,mass_general,mobile_unit,3320
4,national,SOC2,pathology,1976,mixed,ucla_health,edge_device,2484
5,local,FedRAMP,radiology,1957,private,mayo_clinic,tier1_hospital,3498
6,local,ISO27001,oncology,1972,mixed,johns_hopkins,tier2_hospital,2715
7,regional,SOC2,cardiology,1989,public,stanford_med,research_center,1885
8,international,HIPAA_compliant,neurology,2013,mixed,mass_general,mobile_unit,3561
9,international,HIPAA_compliant,pathology,2018,public,ucla_health,edge_device,1209
