timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753387568.829553,1,20,"[3, 16, 11, 0, 1, 15, 5, 18, 8, 4, 13, 7, 12, 17, 6, 19]",16,0.8,0.8,"{3: 1.0, 16: 1.0, 11: 1.0, 0: 1.0, 1: 1.0, 15: 1.0, 5: 1.0, 18: 1.0, 8: 1.0, 4: 1.0, 13: 1.0, 7: 1.0, 12: 1.0, 17: 1.0, 6: 1.0, 19: 1.0}",,,
1753387597.910226,2,20,"[12, 16, 8, 0, 17, 7, 4, 18, 19, 2, 6, 5, 10, 11, 14, 9]",16,0.8,0.8,"{12: 1.0, 16: 1.0, 8: 1.0, 0: 1.0, 17: 1.0, 7: 1.0, 4: 1.0, 18: 1.0, 19: 1.0, 2: 1.0, 6: 1.0, 5: 1.0, 10: 1.0, 11: 1.0, 14: 1.0, 9: 1.0}",,,
1753387619.4227693,3,20,"[17, 18, 7, 3, 4, 6, 19, 15, 10, 5, 16, 0, 9, 14, 2, 11]",16,0.8,0.8,"{17: 1.0, 18: 1.0, 7: 1.0, 3: 1.0, 4: 1.0, 6: 1.0, 19: 1.0, 15: 1.0, 10: 1.0, 5: 1.0, 16: 1.0, 0: 1.0, 9: 1.0, 14: 1.0, 2: 1.0, 11: 1.0}",,,
1753387627.1542325,4,20,"[10, 16, 2, 18, 9, 1, 5, 14, 17, 13, 8, 4, 7, 19, 15, 11]",16,0.8,0.8,"{10: 1.0, 16: 1.0, 2: 1.0, 18: 1.0, 9: 1.0, 1: 1.0, 5: 1.0, 14: 1.0, 17: 1.0, 13: 1.0, 8: 1.0, 4: 1.0, 7: 1.0, 19: 1.0, 15: 1.0, 11: 1.0}",,,
1753387633.8207939,5,20,"[1, 6, 9, 2, 12, 16, 15, 0, 8, 11, 19, 14, 17, 10, 13, 4]",16,0.8,0.8,"{1: 1.0, 6: 1.0, 9: 1.0, 2: 1.0, 12: 1.0, 16: 1.0, 15: 1.0, 0: 1.0, 8: 1.0, 11: 1.0, 19: 1.0, 14: 1.0, 17: 1.0, 10: 1.0, 13: 1.0, 4: 1.0}",,,
1753387640.709811,6,20,"[18, 14, 12, 8, 3, 17, 7, 6, 13, 0, 5, 2, 9, 4, 19, 10]",16,0.8,0.8,"{18: 1.0, 14: 1.0, 12: 1.0, 8: 1.0, 3: 1.0, 17: 1.0, 7: 1.0, 6: 1.0, 13: 1.0, 0: 1.0, 5: 1.0, 2: 1.0, 9: 1.0, 4: 1.0, 19: 1.0, 10: 1.0}",,,
1753387648.376234,7,20,"[10, 8, 3, 18, 7, 6, 0, 2, 9, 12, 4, 19, 14, 1, 11, 5]",16,0.8,0.8,"{10: 1.0, 8: 1.0, 3: 1.0, 18: 1.0, 7: 1.0, 6: 1.0, 0: 1.0, 2: 1.0, 9: 1.0, 12: 1.0, 4: 1.0, 19: 1.0, 14: 1.0, 1: 1.0, 11: 1.0, 5: 1.0}",,,
1753387656.3918586,8,20,"[9, 3, 16, 15, 1, 19, 4, 14, 8, 13, 0, 12, 6, 5, 17, 7]",16,0.8,0.8,"{9: 1.0, 3: 1.0, 16: 1.0, 15: 1.0, 1: 1.0, 19: 1.0, 4: 1.0, 14: 1.0, 8: 1.0, 13: 1.0, 0: 1.0, 12: 1.0, 6: 1.0, 5: 1.0, 17: 1.0, 7: 1.0}",,,
1753387664.463528,9,20,"[2, 18, 11, 4, 6, 3, 17, 9, 19, 14, 8, 5, 15, 13, 16, 0]",16,0.8,0.8,"{2: 1.0, 18: 1.0, 11: 1.0, 4: 1.0, 6: 1.0, 3: 1.0, 17: 1.0, 9: 1.0, 19: 1.0, 14: 1.0, 8: 1.0, 5: 1.0, 15: 1.0, 13: 1.0, 16: 1.0, 0: 1.0}",,,
1753387671.6544526,10,20,"[11, 19, 18, 1, 9, 4, 2, 13, 14, 3, 5, 7, 8, 6, 15, 17]",16,0.8,0.8,"{11: 1.0, 19: 1.0, 18: 1.0, 1: 1.0, 9: 1.0, 4: 1.0, 2: 1.0, 13: 1.0, 14: 1.0, 3: 1.0, 5: 1.0, 7: 1.0, 8: 1.0, 6: 1.0, 15: 1.0, 17: 1.0}",,,
