edge,weight
0-1,986.3
0-2,5443.25
0-3,435.82
0-4,1902.28
0-5,97.9
0-6,922.34
0-7,92.29
0-8,88.9
0-9,1178.91
0-10,2257.02
0-11,557.35
0-12,4107.28
0-13,5407.43
0-14,118.78
0-15,1079.71
0-16,107.69
0-17,965.85
0-18,5862.56
0-19,563.39
1-2,118.89
1-3,2059.65
1-4,5289.06
1-5,507.08
1-6,1894.1
1-7,112.89
1-8,594.28
1-9,2338.57
1-10,1872.72
1-11,549.9
1-12,4250.69
1-13,1849.47
1-14,95.09
1-15,546.45
1-16,5354.39
1-17,1837.66
1-18,109.16
1-19,5683.99
2-3,505.96
2-4,552.6
2-5,2372.25
2-6,112.61
2-7,93.14
2-8,4688.93
2-9,4156.94
2-10,1004.89
2-11,93.68
2-12,2272.05
2-13,419.78
2-14,446.43
2-15,420.52
2-16,5500.02
2-17,4314.88
2-18,98.15
2-19,83.35
3-4,582.37
3-5,117.3
3-6,105.58
3-7,83.26
3-8,111.55
3-9,875.37
3-10,4837.21
3-11,112.02
3-12,2348.39
3-13,4098.14
3-14,1627.97
3-15,443.79
3-16,442.16
3-17,967.17
3-18,977.37
3-19,4288.85
4-5,401.93
4-6,88.81
4-7,1061.81
4-8,4774.15
4-9,1757.93
4-10,5827.44
4-11,1769.69
4-12,2126.06
4-13,82.91
4-14,1747.21
4-15,1693.05
4-16,545.34
4-17,1727.21
4-18,2343.45
4-19,1047.32
5-6,5621.29
5-7,104.56
5-8,97.68
5-9,5238.13
5-10,1132.87
5-11,454.91
5-12,1985.97
5-13,470.32
5-14,434.49
5-15,906.54
5-16,2084.77
5-17,83.3
5-18,466.95
5-19,1189.92
6-7,5944.04
6-8,5634.47
6-9,4520.22
6-10,1644.44
6-11,98.87
6-12,119.87
6-13,2143.25
6-14,114.66
6-15,2102.98
6-16,501.13
6-17,5912.3
6-18,1146.34
6-19,504.45
7-8,4582.88
7-9,431.93
7-10,4451.06
7-11,5635.56
7-12,422.0
7-13,99.19
7-14,2081.81
7-15,4099.11
7-16,1080.7
7-17,112.52
7-18,106.42
7-19,4745.71
8-9,82.79
8-10,1961.79
8-11,5223.47
8-12,587.95
8-13,111.36
8-14,599.26
8-15,403.32
8-16,4248.76
8-17,83.3
8-18,872.42
8-19,962.85
9-10,522.37
9-11,4272.04
9-12,5490.89
9-13,4682.57
9-14,4778.37
9-15,96.01
9-16,402.94
9-17,914.75
9-18,5314.72
9-19,4875.17
10-11,546.39
10-12,2015.17
10-13,1020.81
10-14,855.75
10-15,814.61
10-16,890.44
10-17,539.19
10-18,1011.66
10-19,552.73
11-12,109.16
11-13,2187.34
11-14,81.21
11-15,2192.41
11-16,116.37
11-17,4084.63
11-18,5474.74
11-19,88.99
12-13,837.5
12-14,890.95
12-15,113.42
12-16,90.28
12-17,1192.08
12-18,1179.73
12-19,581.81
13-14,5941.49
13-15,449.74
13-16,4539.84
13-17,119.0
13-18,556.21
13-19,99.4
14-15,1102.85
14-16,413.2
14-17,425.24
14-18,4942.03
14-19,1951.08
15-16,115.77
15-17,100.98
15-18,115.58
15-19,559.25
16-17,506.98
16-18,82.76
16-19,470.2
17-18,1116.0
17-19,987.03
18-19,1601.57
