round_num,node_0,node_1,node_2,node_3,node_4
1,3.4048681259155273,3.774502992630005,3.2046594619750977,3.646754503250122,3.761140823364258
2,3.96412992477417,3.484098196029663,3.9276111125946045,4.520113945007324,4.3090314865112305
3,4.271482467651367,4.3517045974731445,4.477077007293701,4.224196910858154,4.700572967529297
4,4.718631744384766,4.319667816162109,4.734597206115723,5.0606536865234375,4.983374118804932
5,5.005206108093262,5.045854091644287,4.714260578155518,5.472928524017334,5.275893688201904
6,5.396646499633789,5.439147472381592,5.034526824951172,5.75829553604126,5.582029342651367
7,5.767240047454834,5.739343643188477,5.3604254722595215,6.053621292114258,5.906766414642334
8,6.0504302978515625,6.086158275604248,5.952750205993652,6.2887396812438965,5.814817428588867
9,6.249794960021973,6.389404773712158,6.0437188148498535,6.45229434967041,6.255647659301758
10,6.5483622550964355,6.634488582611084,6.452596664428711,6.2990641593933105,6.567653179168701
