accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,3510.0,,,,,,,,NetworkStructureEvent,,,1.0,,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753362101.7700434,complete,,,,,328,,10,,31,944,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,5,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753362101.770291,complete,,,,,,,,,,,
0.1094,,,,,,,,,,,,,EvaluationEvent,2.373902795791626,"{'loss': 2.373902795791626, 'accuracy': 0.1094}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753362104.1961944,,,,,,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753362104.1964018,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{4: 1.0, 2: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,1,"[4, 2]",,,,,resource_sampling,,,,,,1753362104.1965847,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,9.175211191177368,1753362113.3716888,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{0: {'norm': 3.315260648727417, 'mean': 0.01874624565243721, 'std': 0.19445207715034485}}",,,,1,,,,,0,parameter_transfer,,"1,2,3,4",,,,1753362113.4425118,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{1: {'norm': 3.315260648727417, 'mean': 0.01874624565243721, 'std': 0.19445207715034485}}",,,,1,,,,,1,parameter_transfer,,"0,2,3,4",,,,1753362113.4425929,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{2: {'norm': 5.0233988761901855, 'mean': 0.03639666363596916, 'std': 0.2937604486942291}}",,,,1,,,,,2,parameter_transfer,,"0,1,3,4",,,,1753362113.442646,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{3: {'norm': 3.315260648727417, 'mean': 0.01874624565243721, 'std': 0.19445207715034485}}",,,,1,,,,,3,parameter_transfer,,"0,1,2,4",,,,1753362113.4426851,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,4,,,,"{4: {'norm': 5.092883110046387, 'mean': 0.008946878835558891, 'std': 0.29996761679649353}}",,,,1,,,,,4,parameter_transfer,,"0,1,2,3",,,,1753362113.4427207,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"0,1,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362113.4427652,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"1,0,2,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362113.4427898,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"2,0,1,3,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362113.442806,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"3,0,1,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753362113.4428198,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,5,,,,,,,,"4,0,1,2,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753362113.4428835,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,5,,41.47624903901817,,,,,1,,,,,,model_update,,,,,,1753362113.7504253,,,,,,,,,,,,"0,1,2,3,4"
0.4,,,,,,,,,,,,,EvaluationEvent,1.8833983489990234,"{'loss': 1.8833983489990234, 'accuracy': 0.4}",,,,,,,,,,,,,,,,,1,,,,,,evaluation,,,,,,1753362114.2629921,,,,,,,,,,,,
,,,,,,,,60.0,,,,,ResourceSummaryEvent,,,,,,,,,,,,,,,,,0.03973499042317824,10.066694259643555,1,,2,,,,resource_resource_summary,,,,5.033347129821777,,1753362114.2630854,,,5,33767200,0,,,,,,,
,"0,1,2,3,4",,,,,,,,,,,,LocalTrainingEvent,,{},,,,5,,,,,,,,,,,,,2,,,,,,local_training,,,,,,1753362114.2654393,,,,,,,,,3,,,
,,0.4,,,,,0.4,,,,"{0: 1.0, 1: 1.0}",,SamplingEvent,,,,,,,,,2,,,,,,,,,,2,"[0, 1]",,,,,resource_sampling,,,,,,1753362114.2655778,,5,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,2,,,,0,,resource_computation_time,,,,,12.68041706085205,1753362126.9459105,,,,,,,,,,,,
