param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,1,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,2,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,3,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,4,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,5,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,6,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,7,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,8,1749456404.183515,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,0,9,1749456404.183515,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,0,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,2,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,3,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,4,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,5,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,6,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,7,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,8,1749456404.1835837,parameter_transfer
"{'norm': 3.279060125350952, 'mean': 0.0011208847863599658, 'std': 0.11155025660991669}",1,1,9,1749456404.1835837,parameter_transfer
"{'norm': 3.27048921585083, 'mean': 0.001609052182175219, 'std': 0.11125266551971436}",1,2,0,1749456404.183622,parameter_transfer
