node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1956,research_grant,mayo_clinic,tier1_hospital,3222
1,regional,SOC2,oncology,1963,research_grant,johns_hopkins,tier2_hospital,452
2,local,SOC2,cardiology,1999,private,stanford_med,research_center,3302
3,international,HIPAA_compliant,neurology,1981,research_grant,mass_general,mobile_unit,2066
4,regional,SOC2,pathology,2019,research_grant,ucla_health,edge_device,2753
5,national,SOC2,radiology,1980,research_grant,mayo_clinic,tier1_hospital,4082
6,international,ISO27001,oncology,1976,public,johns_hopkins,tier2_hospital,3267
7,regional,SOC2,cardiology,2014,mixed,stanford_med,research_center,2092
8,international,SOC2,neurology,1971,private,mass_general,mobile_unit,2048
9,national,SOC2,pathology,1984,research_grant,ucla_health,edge_device,1799
