node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,4,256,tier1_hospital,0.974,high,50000
1,clinic_001,1000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.946,critical,20000
2,research_center_002,5000,tier_3,64,PIPEDA,16,1024,research_center,0.984,critical,50000
3,mobile_unit_003,500,tier_1,8,GDPR,1,32,mobile_unit,0.763,standard,5000
4,edge_device_004,100,tier_2,4,local,1,16,edge_device,0.804,standard,500
5,hospital_005,2000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.969,standard,10000
6,clinic_006,2000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.951,high,20000
7,research_center_007,5000,tier_3,64,PIPEDA,16,256,research_center,0.989,critical,100000
8,mobile_unit_008,1000,tier_1,4,HIPAA,2,64,mobile_unit,0.772,standard,5000
9,edge_device_009,100,tier_2,4,HIPAA,0,8,edge_device,0.803,standard,1000
10,hospital_010,5000,tier_1,32,HIPAA,16,512,tier1_hospital,0.993,critical,10000
11,clinic_011,1000,tier_2,64,HIPAA,4,64,tier2_hospital,0.956,standard,5000
12,research_center_012,10000,tier_3,128,GDPR,32,1024,research_center,0.996,standard,50000
13,mobile_unit_013,500,tier_1,8,GDPR,2,16,mobile_unit,0.888,high,1000
14,edge_device_014,500,tier_2,4,local,1,8,edge_device,0.881,critical,2000
15,hospital_015,5000,tier_1,64,local,8,128,tier1_hospital,0.973,standard,50000
16,clinic_016,5000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.975,critical,20000
17,research_center_017,10000,tier_3,128,PIPEDA,8,512,research_center,0.992,high,50000
18,mobile_unit_018,100,tier_1,8,GDPR,1,64,mobile_unit,0.883,high,1000
19,edge_device_019,100,tier_2,8,GDPR,0,8,edge_device,0.828,high,1000
20,hospital_020,10000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.954,standard,10000
21,clinic_021,2000,tier_2,32,GDPR,8,256,tier2_hospital,0.941,critical,5000
22,research_center_022,20000,tier_3,128,PIPEDA,8,512,research_center,0.985,high,50000
23,mobile_unit_023,100,tier_1,16,local,2,16,mobile_unit,0.864,standard,2000
24,edge_device_024,500,tier_2,4,PIPEDA,0,32,edge_device,0.823,high,500
25,hospital_025,5000,tier_1,128,GDPR,8,128,tier1_hospital,0.997,standard,50000
26,clinic_026,2000,tier_2,16,HIPAA,2,64,tier2_hospital,0.935,high,10000
27,research_center_027,10000,tier_3,256,HIPAA,16,1024,research_center,0.986,standard,100000
28,mobile_unit_028,500,tier_1,8,PIPEDA,1,64,mobile_unit,0.856,high,2000
29,edge_device_029,50,tier_2,2,local,0,8,edge_device,0.843,critical,500
