node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,8,128,tier1_hospital,0.999,high,20000
1,clinic_001,5000,tier_2,32,HIPAA,2,256,tier2_hospital,0.977,critical,10000
2,research_center_002,10000,tier_3,128,HIPAA,32,1024,research_center,0.992,critical,20000
3,mobile_unit_003,1000,tier_1,16,local,1,32,mobile_unit,0.809,standard,1000
4,edge_device_004,50,tier_2,4,GDPR,0,16,edge_device,0.717,critical,1000
5,hospital_005,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.954,high,20000
6,clinic_006,5000,tier_2,32,HIPAA,2,64,tier2_hospital,0.926,standard,10000
7,research_center_007,20000,tier_3,128,local,16,1024,research_center,0.985,critical,50000
8,mobile_unit_008,1000,tier_1,16,GDPR,2,64,mobile_unit,0.866,high,5000
9,edge_device_009,100,tier_2,8,HIPAA,0,8,edge_device,0.812,standard,2000
10,hospital_010,2000,tier_1,32,GDPR,8,128,tier1_hospital,0.956,critical,20000
11,clinic_011,2000,tier_2,16,local,2,256,tier2_hospital,0.955,high,5000
12,research_center_012,10000,tier_3,128,HIPAA,16,512,research_center,0.992,critical,100000
13,mobile_unit_013,500,tier_1,16,local,1,32,mobile_unit,0.87,high,2000
14,edge_device_014,500,tier_2,8,local,1,32,edge_device,0.886,standard,1000
15,hospital_015,2000,tier_1,64,HIPAA,4,512,tier1_hospital,0.956,standard,20000
16,clinic_016,1000,tier_2,32,local,8,64,tier2_hospital,0.913,standard,10000
17,research_center_017,20000,tier_3,128,PIPEDA,32,512,research_center,0.985,standard,100000
18,mobile_unit_018,500,tier_1,16,local,2,32,mobile_unit,0.857,standard,2000
19,edge_device_019,500,tier_2,2,HIPAA,1,32,edge_device,0.796,standard,1000
20,hospital_020,2000,tier_1,32,GDPR,8,256,tier1_hospital,0.973,standard,50000
21,clinic_021,1000,tier_2,64,HIPAA,2,128,tier2_hospital,0.901,high,10000
22,research_center_022,10000,tier_3,64,PIPEDA,16,512,research_center,0.982,standard,20000
23,mobile_unit_023,1000,tier_1,8,HIPAA,2,64,mobile_unit,0.767,high,2000
24,edge_device_024,500,tier_2,8,HIPAA,1,16,edge_device,0.899,standard,2000
