node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2004,private,mayo_clinic,tier1_hospital,2890
1,national,HIPAA_compliant,oncology,1986,public,johns_hopkins,tier2_hospital,4494
2,local,FedRAMP,cardiology,2003,research_grant,stanford_med,research_center,3826
3,national,FedRAMP,neurology,1951,private,mass_general,mobile_unit,2760
4,local,FedRAMP,pathology,1984,public,ucla_health,edge_device,4441
5,regional,ISO27001,radiology,1982,public,mayo_clinic,tier1_hospital,1816
6,local,ISO27001,oncology,2004,public,johns_hopkins,tier2_hospital,4533
7,international,SOC2,cardiology,1953,mixed,stanford_med,research_center,4813
8,national,FedRAMP,neurology,1960,mixed,mass_general,mobile_unit,2399
9,international,SOC2,pathology,2010,mixed,ucla_health,edge_device,849
10,regional,HIPAA_compliant,radiology,1974,private,mayo_clinic,tier1_hospital,1865
11,national,SOC2,oncology,1970,private,johns_hopkins,tier2_hospital,874
12,local,ISO27001,cardiology,2005,private,stanford_med,research_center,758
13,international,SOC2,neurology,1997,public,mass_general,mobile_unit,3734
14,international,ISO27001,pathology,1993,research_grant,ucla_health,edge_device,3801
15,local,FedRAMP,radiology,2010,mixed,mayo_clinic,tier1_hospital,1085
16,local,SOC2,oncology,1954,research_grant,johns_hopkins,tier2_hospital,1262
17,regional,SOC2,cardiology,1992,research_grant,stanford_med,research_center,1269
18,regional,FedRAMP,neurology,1987,mixed,mass_general,mobile_unit,2495
19,regional,HIPAA_compliant,pathology,1999,public,ucla_health,edge_device,4332
20,regional,SOC2,radiology,1983,public,mayo_clinic,tier1_hospital,56
21,international,ISO27001,oncology,1980,mixed,johns_hopkins,tier2_hospital,3452
22,regional,FedRAMP,cardiology,1995,research_grant,stanford_med,research_center,279
23,regional,ISO27001,neurology,1996,research_grant,mass_general,mobile_unit,2214
24,regional,FedRAMP,pathology,1958,private,ucla_health,edge_device,203
