timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753350687.8037117,1,10,"[6, 2, 3, 0]",4,0.4,0.4,"{6: 1.0, 2: 1.0, 3: 1.0, 0: 1.0}",,,
1753350708.1407402,2,10,"[4, 0, 3, 9]",4,0.4,0.4,"{4: 1.0, 0: 1.0, 3: 1.0, 9: 1.0}",,,
1753350725.593189,3,10,"[9, 6, 3, 5]",4,0.4,0.4,"{9: 1.0, 6: 1.0, 3: 1.0, 5: 1.0}",,,
1753350745.2324533,4,10,"[2, 5, 0, 6]",4,0.4,0.4,"{2: 1.0, 5: 1.0, 0: 1.0, 6: 1.0}",,,
1753350749.507936,5,10,"[2, 7, 1, 0]",4,0.4,0.4,"{2: 1.0, 7: 1.0, 1: 1.0, 0: 1.0}",,,
1753350768.1688383,6,10,"[5, 1, 4, 6]",4,0.4,0.4,"{5: 1.0, 1: 1.0, 4: 1.0, 6: 1.0}",,,
1753350773.6640446,7,10,"[1, 8, 7, 5]",4,0.4,0.4,"{1: 1.0, 8: 1.0, 7: 1.0, 5: 1.0}",,,
1753350795.9583838,8,10,"[3, 0, 2, 1]",4,0.4,0.4,"{3: 1.0, 0: 1.0, 2: 1.0, 1: 1.0}",,,
1753350801.0868165,9,10,"[1, 6, 7, 9]",4,0.4,0.4,"{1: 1.0, 6: 1.0, 7: 1.0, 9: 1.0}",,,
1753350805.5589507,10,10,"[2, 1, 9, 4]",4,0.4,0.4,"{2: 1.0, 1: 1.0, 9: 1.0, 4: 1.0}",,,
