param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,1,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,2,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,3,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,4,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,5,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,6,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,7,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,8,1749398361.604657,parameter_transfer
"{'norm': 3.4405007362365723, 'mean': -0.01497657410800457, 'std': 0.20217950642108917}",1,0,9,1749398361.604657,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,0,1749398361.604744,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,2,1749398361.604744,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,3,1749398361.604744,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,4,1749398361.604744,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,5,1749398361.604744,parameter_transfer
"{'norm': 3.44183087348938, 'mean': -0.01618303172290325, 'std': 0.2021651566028595}",1,1,6,1749398361.604744,parameter_transfer
