node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.014355,-92.492,north_america,America/Chicago
1,Baltimore,USA,39.308464,-76.627702,europe,America/New_York
2,Palo Alto,USA,37.451246,-122.156603,asia_pacific,America/Los_Angeles
3,Boston,USA,42.329545,-71.032215,south_america,America/New_York
4,Los Angeles,USA,34.03475,-118.27858,africa,America/Los_Angeles
5,London,UK,51.54175,-0.121354,north_america,Europe/London
6,Paris,France,48.837189,2.338598,europe,Europe/Paris
7,Tokyo,Japan,35.684646,139.641809,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.401002,103.813631,south_america,Asia/Singapore
9,Sydney,Australia,-33.845333,151.248413,africa,Australia/Sydney
