node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,1966,mixed,mayo_clinic,tier1_hospital,683
1,regional,ISO27001,oncology,2003,mixed,johns_hopkins,tier2_hospital,3623
2,national,FedRAMP,cardiology,2007,mixed,stanford_med,research_center,2514
3,international,FedRAMP,neurology,1968,public,mass_general,mobile_unit,4718
4,local,FedRAMP,pathology,2019,public,ucla_health,edge_device,4137
5,local,HIPAA_compliant,radiology,1980,private,mayo_clinic,tier1_hospital,3669
6,regional,FedRAMP,oncology,1950,private,johns_hopkins,tier2_hospital,4684
7,local,ISO27001,cardiology,1989,private,stanford_med,research_center,3398
8,local,FedRAMP,neurology,1994,private,mass_general,mobile_unit,806
9,national,HIPAA_compliant,pathology,1972,private,ucla_health,edge_device,3418
