node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1952,research_grant,mayo_clinic,tier1_hospital,450
1,national,ISO27001,oncology,2008,public,johns_hopkins,tier2_hospital,1332
2,national,ISO27001,cardiology,1953,mixed,stanford_med,research_center,3435
3,local,FedRAMP,neurology,1993,mixed,mass_general,mobile_unit,3039
4,national,FedRAMP,pathology,1999,private,ucla_health,edge_device,3004
5,national,SOC2,radiology,2003,private,mayo_clinic,tier1_hospital,3011
6,local,FedRAMP,oncology,2017,mixed,johns_hopkins,tier2_hospital,2621
7,local,FedRAMP,cardiology,1979,research_grant,stanford_med,research_center,4318
8,local,SOC2,neurology,1981,mixed,mass_general,mobile_unit,4192
9,regional,SOC2,pathology,1964,public,ucla_health,edge_device,4809
10,local,FedRAMP,radiology,1975,private,mayo_clinic,tier1_hospital,4425
11,national,ISO27001,oncology,1971,research_grant,johns_hopkins,tier2_hospital,2204
12,national,FedRAMP,cardiology,2003,research_grant,stanford_med,research_center,632
13,national,ISO27001,neurology,2013,mixed,mass_general,mobile_unit,2304
14,national,SOC2,pathology,2004,public,ucla_health,edge_device,2424
15,national,FedRAMP,radiology,1981,private,mayo_clinic,tier1_hospital,108
16,regional,FedRAMP,oncology,1957,public,johns_hopkins,tier2_hospital,3515
17,national,FedRAMP,cardiology,1963,mixed,stanford_med,research_center,1210
18,national,HIPAA_compliant,neurology,2001,research_grant,mass_general,mobile_unit,1417
19,international,FedRAMP,pathology,1986,private,ucla_health,edge_device,4699
20,international,ISO27001,radiology,2008,mixed,mayo_clinic,tier1_hospital,1448
21,local,FedRAMP,oncology,2008,mixed,johns_hopkins,tier2_hospital,4370
22,local,FedRAMP,cardiology,2020,private,stanford_med,research_center,374
23,international,FedRAMP,neurology,2016,mixed,mass_general,mobile_unit,1603
24,international,SOC2,pathology,1962,research_grant,ucla_health,edge_device,4503
25,regional,HIPAA_compliant,radiology,1959,private,mayo_clinic,tier1_hospital,1386
26,international,FedRAMP,oncology,1980,private,johns_hopkins,tier2_hospital,464
27,international,FedRAMP,cardiology,1968,research_grant,stanford_med,research_center,1905
28,national,HIPAA_compliant,neurology,2020,mixed,mass_general,mobile_unit,389
29,international,ISO27001,pathology,1968,mixed,ucla_health,edge_device,4207
