edge,weight
0-1,100.78
0-2,5165.82
0-3,2142.12
0-4,5264.6
0-5,84.82
0-6,1616.53
0-7,957.79
0-8,108.69
0-9,4092.84
1-2,1821.85
1-3,805.86
1-4,527.33
1-5,1097.79
1-6,966.79
1-7,1865.38
1-8,108.43
1-9,858.46
2-3,5715.67
2-4,444.1
2-5,5817.93
2-6,5580.34
2-7,100.63
2-8,5062.06
2-9,2097.49
3-4,102.39
3-5,808.24
3-6,1124.66
3-7,113.32
3-8,1776.92
3-9,5052.84
4-5,1090.23
4-6,439.59
4-7,936.06
4-8,515.51
4-9,2377.92
5-6,4977.29
5-7,5952.02
5-8,1168.83
5-9,100.28
6-7,2242.08
6-8,4646.83
6-9,97.77
7-8,1774.7
7-9,97.37
8-9,90.98
