node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.05619,-92.477776,north_america,America/Chicago
1,Baltimore,USA,39.312184,-76.563585,europe,America/New_York
2,Palo Alto,USA,37.478464,-122.147733,asia_pacific,America/Los_Angeles
3,Boston,USA,42.354707,-71.024361,south_america,America/New_York
4,Los Angeles,USA,34.090013,-118.239177,africa,America/Los_Angeles
5,London,UK,51.496241,-0.140915,north_america,Europe/London
6,Paris,France,48.861931,2.367541,europe,Europe/Paris
7,Tokyo,Japan,35.697976,139.676152,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.361207,103.832335,south_america,Asia/Singapore
9,Sydney,Australia,-33.891536,151.229381,africa,Australia/Sydney
