node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1956,mixed,mayo_clinic,tier1_hospital,858
1,international,SOC2,oncology,1960,public,johns_hopkins,tier2_hospital,3467
2,regional,HIPAA_compliant,cardiology,1952,public,stanford_med,research_center,3881
3,local,FedRAMP,neurology,1998,mixed,mass_general,mobile_unit,381
4,national,SOC2,pathology,1971,private,ucla_health,edge_device,2236
5,local,HIPAA_compliant,radiology,1977,public,mayo_clinic,tier1_hospital,1254
6,local,SOC2,oncology,1978,mixed,johns_hopkins,tier2_hospital,3217
7,international,HIPAA_compliant,cardiology,2018,research_grant,stanford_med,research_center,3487
8,national,FedRAMP,neurology,1964,private,mass_general,mobile_unit,713
9,international,SOC2,pathology,1990,public,ucla_health,edge_device,4163
