timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753350991.798924,1,10,"[2, 9, 5, 7, 0, 4]",6,0.6,0.6,"{2: 1.0, 9: 1.0, 5: 1.0, 7: 1.0, 0: 1.0, 4: 1.0}",,,
1753351002.0867808,2,10,"[7, 4, 1, 0, 2, 5]",6,0.6,0.6,"{7: 1.0, 4: 1.0, 1: 1.0, 0: 1.0, 2: 1.0, 5: 1.0}",,,
1753351010.769379,3,10,"[9, 6, 8, 7, 5, 2]",6,0.6,0.6,"{9: 1.0, 6: 1.0, 8: 1.0, 7: 1.0, 5: 1.0, 2: 1.0}",,,
1753351020.9663646,4,10,"[7, 3, 9, 5, 6, 2]",6,0.6,0.6,"{7: 1.0, 3: 1.0, 9: 1.0, 5: 1.0, 6: 1.0, 2: 1.0}",,,
1753351030.2593467,5,10,"[9, 5, 3, 0, 2, 7]",6,0.6,0.6,"{9: 1.0, 5: 1.0, 3: 1.0, 0: 1.0, 2: 1.0, 7: 1.0}",,,
1753351033.9767914,6,10,"[3, 9, 7, 2, 5, 6]",6,0.6,0.6,"{3: 1.0, 9: 1.0, 7: 1.0, 2: 1.0, 5: 1.0, 6: 1.0}",,,
1753351037.7845786,7,10,"[0, 6, 8, 2, 5, 7]",6,0.6,0.6,"{0: 1.0, 6: 1.0, 8: 1.0, 2: 1.0, 5: 1.0, 7: 1.0}",,,
1753351042.5022244,8,10,"[6, 9, 4, 2, 7, 5]",6,0.6,0.6,"{6: 1.0, 9: 1.0, 4: 1.0, 2: 1.0, 7: 1.0, 5: 1.0}",,,
1753351047.1600916,9,10,"[4, 1, 7, 5, 6, 0]",6,0.6,0.6,"{4: 1.0, 1: 1.0, 7: 1.0, 5: 1.0, 6: 1.0, 0: 1.0}",,,
1753351051.705027,10,10,"[0, 7, 6, 8, 5, 2]",6,0.6,0.6,"{0: 1.0, 7: 1.0, 6: 1.0, 8: 1.0, 5: 1.0, 2: 1.0}",,,
