node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,GDPR,16,512,tier1_hospital,0.963,critical,50000
1,clinic_001,1000,tier_2,64,local,8,256,tier2_hospital,0.928,high,20000
2,research_center_002,5000,tier_3,64,HIPAA,8,1024,research_center,0.994,high,100000
3,mobile_unit_003,500,tier_1,16,GDPR,2,32,mobile_unit,0.774,critical,2000
4,edge_device_004,50,tier_2,8,PIPEDA,0,32,edge_device,0.756,critical,500
5,hospital_005,10000,tier_1,128,HIPAA,8,512,tier1_hospital,0.954,high,50000
6,clinic_006,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.944,standard,5000
7,research_center_007,5000,tier_3,128,local,32,512,research_center,0.985,critical,20000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,64,mobile_unit,0.776,standard,1000
9,edge_device_009,500,tier_2,4,PIPEDA,0,16,edge_device,0.846,critical,500
