node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1962,research_grant,mayo_clinic,tier1_hospital,78
1,regional,FedRAMP,oncology,1982,public,johns_hopkins,tier2_hospital,753
2,regional,SOC2,cardiology,1987,research_grant,stanford_med,research_center,130
3,international,HIPAA_compliant,neurology,1967,public,mass_general,mobile_unit,2790
4,regional,HIPAA_compliant,pathology,1993,research_grant,ucla_health,edge_device,450
5,local,FedRAMP,radiology,2015,private,mayo_clinic,tier1_hospital,4503
6,international,HIPAA_compliant,oncology,1968,research_grant,johns_hopkins,tier2_hospital,1619
7,regional,SOC2,cardiology,1983,public,stanford_med,research_center,1894
8,local,FedRAMP,neurology,2003,public,mass_general,mobile_unit,3771
9,international,SOC2,pathology,1952,public,ucla_health,edge_device,3877
