activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749430113.0017185,1
aggregation,,True,,,1,GossipAvg,1749430129.2495434,
aggregation,,False,,,1,GossipAvg,1749430129.2495508,
model_update,,,,1.0894125463984214,1,,1749430133.6613455,
local_training,,,{},,2,,1749430134.1698203,1
aggregation,,True,,,2,GossipAvg,1749430140.264163,
aggregation,,False,,,2,GossipAvg,1749430140.2641697,
model_update,,,,1.3812267954045756,2,,1749430144.1637843,
local_training,,,{},,3,,1749430144.6608148,1
aggregation,,True,,,3,GossipAvg,1749430150.820553,
aggregation,,False,,,3,GossipAvg,1749430150.8205595,
model_update,,,,1.3971273905784782,3,,1749430154.754349,
