node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1951,private,mayo_clinic,tier1_hospital,4812
1,national,SOC2,oncology,1997,private,johns_hopkins,tier2_hospital,2172
2,regional,FedRAMP,cardiology,1996,public,stanford_med,research_center,4221
3,international,HIPAA_compliant,neurology,1977,research_grant,mass_general,mobile_unit,2322
4,national,FedRAMP,pathology,2004,public,ucla_health,edge_device,3451
5,regional,ISO27001,radiology,1961,private,mayo_clinic,tier1_hospital,2889
6,international,SOC2,oncology,1967,public,johns_hopkins,tier2_hospital,895
7,national,SOC2,cardiology,1978,mixed,stanford_med,research_center,4239
8,international,ISO27001,neurology,2003,research_grant,mass_general,mobile_unit,3338
9,national,ISO27001,pathology,2004,research_grant,ucla_health,edge_device,3557
10,national,FedRAMP,radiology,1961,mixed,mayo_clinic,tier1_hospital,936
11,national,SOC2,oncology,1999,research_grant,johns_hopkins,tier2_hospital,3600
12,regional,SOC2,cardiology,1960,public,stanford_med,research_center,2837
13,national,ISO27001,neurology,2008,mixed,mass_general,mobile_unit,67
14,local,FedRAMP,pathology,1977,public,ucla_health,edge_device,2933
