node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,2000,research_grant,mayo_clinic,tier1_hospital,105
1,national,ISO27001,oncology,2019,research_grant,johns_hopkins,tier2_hospital,2945
2,regional,ISO27001,cardiology,1966,mixed,stanford_med,research_center,2497
3,national,HIPAA_compliant,neurology,1989,private,mass_general,mobile_unit,364
4,local,FedRAMP,pathology,1985,research_grant,ucla_health,edge_device,4693
5,regional,HIPAA_compliant,radiology,1971,public,mayo_clinic,tier1_hospital,2472
6,local,FedRAMP,oncology,1983,research_grant,johns_hopkins,tier2_hospital,4783
7,local,HIPAA_compliant,cardiology,1976,mixed,stanford_med,research_center,4460
8,international,HIPAA_compliant,neurology,1995,public,mass_general,mobile_unit,4350
9,regional,ISO27001,pathology,2015,mixed,ucla_health,edge_device,2570
