node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.050736,-92.426929,north_america,America/Chicago
1,Baltimore,USA,39.301447,-76.588155,europe,America/New_York
2,Palo Alto,USA,37.403995,-122.155711,asia_pacific,America/Los_Angeles
3,Boston,USA,42.395399,-71.009342,south_america,America/New_York
4,Los Angeles,USA,34.053371,-118.288506,africa,America/Los_Angeles
5,London,UK,51.545016,-0.135556,north_america,Europe/London
6,Paris,France,48.889934,2.309606,europe,Europe/Paris
7,Tokyo,Japan,35.679775,139.645189,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.352354,103.848747,south_america,Asia/Singapore
9,Sydney,Australia,-33.850484,151.190101,africa,Australia/Sydney
