node_id,latitude,longitude
0,43.980441,-92.505459
1,39.24168,-76.583613
2,37.39868,-122.12543
3,42.361137,-71.045785
4,34.095277,-118.280723
5,51.498038,-0.098716
6,48.855089,2.303607
7,35.725174,139.698677
8,1.363617,103.863827
9,-33.85583,151.167692
10,44.029543,-92.507448
11,39.324556,-76.653123
12,37.453996,-122.170054
13,42.346274,-71.020006
14,34.005346,-118.253703
15,51.531131,-0.144414
16,48.832059,2.323035
17,35.696587,139.625616
18,1.327534,103.868802
19,-33.83823,151.239438
