node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,HIPAA,4,128,tier1_hospital,0.95,high,10000
1,clinic_001,2000,tier_2,32,local,4,256,tier2_hospital,0.939,standard,5000
2,research_center_002,20000,tier_3,256,GDPR,8,1024,research_center,0.995,critical,20000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,2,32,mobile_unit,0.859,high,2000
4,edge_device_004,50,tier_2,2,local,0,8,edge_device,0.831,critical,2000
5,hospital_005,10000,tier_1,64,GDPR,4,256,tier1_hospital,0.951,high,20000
6,clinic_006,5000,tier_2,32,local,8,128,tier2_hospital,0.933,critical,20000
7,research_center_007,5000,tier_3,64,HIPAA,8,1024,research_center,0.987,standard,50000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.891,standard,2000
9,edge_device_009,50,tier_2,2,GDPR,0,16,edge_device,0.828,critical,2000
10,hospital_010,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.951,critical,20000
11,clinic_011,5000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.947,standard,5000
12,research_center_012,5000,tier_3,64,HIPAA,32,1024,research_center,0.999,high,100000
13,mobile_unit_013,500,tier_1,4,GDPR,2,32,mobile_unit,0.75,high,5000
14,edge_device_014,100,tier_2,8,HIPAA,0,16,edge_device,0.766,critical,1000
15,hospital_015,5000,tier_1,64,local,16,128,tier1_hospital,0.995,standard,10000
16,clinic_016,1000,tier_2,16,PIPEDA,8,64,tier2_hospital,0.97,critical,10000
17,research_center_017,20000,tier_3,256,PIPEDA,32,512,research_center,0.994,high,20000
18,mobile_unit_018,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.823,standard,5000
19,edge_device_019,500,tier_2,2,local,0,16,edge_device,0.72,high,500
20,hospital_020,10000,tier_1,32,HIPAA,8,256,tier1_hospital,0.97,high,10000
21,clinic_021,2000,tier_2,64,local,2,64,tier2_hospital,0.908,critical,5000
22,research_center_022,20000,tier_3,256,local,32,1024,research_center,0.993,standard,20000
23,mobile_unit_023,1000,tier_1,4,local,2,16,mobile_unit,0.858,critical,2000
24,edge_device_024,50,tier_2,2,PIPEDA,1,16,edge_device,0.709,critical,1000
25,hospital_025,5000,tier_1,32,GDPR,4,512,tier1_hospital,0.973,high,50000
26,clinic_026,5000,tier_2,64,local,2,64,tier2_hospital,0.942,critical,20000
27,research_center_027,5000,tier_3,64,GDPR,32,512,research_center,0.986,high,20000
28,mobile_unit_028,1000,tier_1,16,HIPAA,2,16,mobile_unit,0.799,critical,1000
29,edge_device_029,100,tier_2,2,local,0,8,edge_device,0.893,high,2000
