node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.059243,-92.47448,north_america,America/Chicago
1,Baltimore,USA,39.328392,-76.579048,europe,America/New_York
2,Palo Alto,USA,37.470205,-122.145084,asia_pacific,America/Los_Angeles
3,Boston,USA,42.337994,-71.070718,south_america,America/New_York
4,Los Angeles,USA,34.024149,-118.273453,africa,America/Los_Angeles
5,London,UK,51.491776,-0.085269,north_america,Europe/London
6,Paris,France,48.88155,2.346307,europe,Europe/Paris
7,Tokyo,Japan,35.632332,139.664879,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.307329,103.803645,south_america,Asia/Singapore
9,Sydney,Australia,-33.871808,151.186908,africa,Australia/Sydney
