timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753382308.1047952,1,0,9,parameter_transfer,"{'norm': 3.3421332836151123, 'mean': 0.0012561121257022023, 'std': 0.11369474232196808}",
1753382308.1047952,1,0,1,parameter_transfer,"{'norm': 3.3421332836151123, 'mean': 0.0012561121257022023, 'std': 0.11369474232196808}",
1753382308.1048691,1,1,0,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1048691,1,1,2,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1049113,1,2,1,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1049113,1,2,3,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104941,1,3,2,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104941,1,3,4,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104967,1,4,3,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104967,1,4,5,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104992,1,5,4,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.104992,1,5,6,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.105016,1,6,5,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.105016,1,6,7,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1050498,1,7,6,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1050498,1,7,8,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1051238,1,8,7,parameter_transfer,"{'norm': 3.361670732498169, 'mean': -0.0008535690722055733, 'std': 0.1143631786108017}",
1753382308.1051238,1,8,9,parameter_transfer,"{'norm': 3.361670732498169, 'mean': -0.0008535690722055733, 'std': 0.1143631786108017}",
1753382308.10515,1,9,8,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.10515,1,9,0,parameter_transfer,"{'norm': 3.2555065155029297, 'mean': -0.0005774198798462749, 'std': 0.11075306683778763}",
1753382308.1051838,1,9,0,aggregation,,GossipAvg
1753382308.1051838,1,1,0,aggregation,,GossipAvg
1753382308.105207,1,0,1,aggregation,,GossipAvg
1753382308.105207,1,2,1,aggregation,,GossipAvg
1753382308.1052287,1,1,2,aggregation,,GossipAvg
1753382308.1052287,1,3,2,aggregation,,GossipAvg
1753382308.1052413,1,2,3,aggregation,,GossipAvg
1753382308.1052413,1,4,3,aggregation,,GossipAvg
1753382308.1052525,1,3,4,aggregation,,GossipAvg
1753382308.1052525,1,5,4,aggregation,,GossipAvg
1753382308.1052732,1,4,5,aggregation,,GossipAvg
1753382308.1052732,1,6,5,aggregation,,GossipAvg
1753382308.105295,1,5,6,aggregation,,GossipAvg
1753382308.105295,1,7,6,aggregation,,GossipAvg
1753382308.105319,1,6,7,aggregation,,GossipAvg
1753382308.105319,1,8,7,aggregation,,GossipAvg
1753382308.105331,1,7,8,aggregation,,GossipAvg
1753382308.105331,1,9,8,aggregation,,GossipAvg
1753382308.105342,1,8,9,aggregation,,GossipAvg
1753382308.105342,1,0,9,aggregation,,GossipAvg
1753382329.2307146,2,0,9,parameter_transfer,"{'norm': 3.268338680267334, 'mean': 0.00014840169751551002, 'std': 0.1111910343170166}",
1753382329.2307146,2,0,1,parameter_transfer,"{'norm': 3.268338680267334, 'mean': 0.00014840169751551002, 'std': 0.1111910343170166}",
1753382329.230783,2,1,0,parameter_transfer,"{'norm': 3.2573251724243164, 'mean': -0.000278586259810254, 'std': 0.1108161062002182}",
